#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
107	44.68	51.94	52.41	44.44	52.78	55.81	47.71	32.66
108	44.86	51.43	51.73	44.61	52.72	54.88	47.87	32.71
109	45.00	50.88	51.03	44.72	52.58	54.02	47.95	32.77
110	45.10	50.33	50.34	44.78	52.39	53.22	47.94	32.82
111	45.17	49.81	49.68	44.80	52.16	52.49	47.88	32.89
112	45.19	49.29	49.05	44.78	51.89	51.81	47.76	32.95
113	45.19	48.81	48.44	44.73	51.60	51.20	47.60	33.01
114	45.17	48.35	47.89	44.66	51.31	50.63	47.40	33.07
115	45.13	47.92	47.37	44.57	51.00	50.10	47.19	33.14
116	45.08	47.52	46.88	44.47	50.68	49.61	46.94	33.21
117	45.01	47.14	46.43	44.35	50.36	49.17	46.68	33.28
118	44.94	46.79	46.01	44.23	50.05	48.74	46.41	33.35
119	44.85	46.46	45.62	44.10	49.73	48.35	46.13	33.41
120	44.77	46.15	45.25	43.96	49.41	47.98	45.85	33.48
121	44.67	45.86	44.92	43.82	49.10	47.63	45.58	33.54
122	44.58	45.59	44.61	43.68	48.80	47.30	45.30	33.60
123	44.47	45.34	44.34	43.54	48.49	47.08	45.02	33.67
124	44.37	45.30	44.31	43.40	48.22	47.48	44.76	33.73
125	44.28	45.56	44.66	43.27	48.05	48.39	44.51	33.78
126	44.19	46.06	45.28	43.16	48.03	49.51	44.33	33.84
127	44.14	46.69	46.05	43.09	48.15	50.65	44.21	33.89
128	44.14	47.40	46.89	43.07	48.38	51.75	44.18	33.94
129	44.18	48.12	47.75	43.11	48.69	52.79	44.23	33.99
130	44.26	48.84	48.60	43.20	49.05	53.76	44.36	34.03
131	44.37	49.56	49.42	43.33	49.45	54.64	44.56	34.08
132	44.52	50.23	50.21	43.50	49.88	55.47	44.81	34.12
133	44.70	50.89	50.96	43.70	50.33	56.22	45.09	34.15
134	44.90	51.52	51.67	43.92	50.78	56.93	45.42	34.19
135	45.12	52.11	52.33	44.16	51.25	57.58	45.77	34.23
136	45.35	52.67	52.94	44.41	51.71	58.19	46.15	34.26
137	45.59	53.20	53.53	44.68	52.18	58.76	46.54	34.30
138	45.84	53.71	54.07	44.96	52.64	59.31	46.93	34.33
139	46.09	54.18	54.58	45.23	53.10	59.81	47.34	34.37
140	46.35	54.64	55.06	45.51	53.55	60.30	47.74	34.41
141	46.62	55.07	55.51	45.79	54.00	60.75	48.14	34.45
142	46.88	55.48	55.93	46.06	54.44	61.19	48.54	34.48
143	47.15	55.86	56.31	46.34	54.87	61.52	48.94	34.52
144	47.41	56.04	56.45	46.63	55.28	61.28	49.32	34.56
145	47.67	55.94	56.24	46.90	55.58	60.56	49.68	34.61
146	47.92	55.62	55.78	47.14	55.74	59.64	49.99	34.65
147	48.13	55.16	55.16	47.34	55.77	58.68	50.21	34.70
148	48.29	54.62	54.47	47.48	55.69	57.75	50.35	34.75
149	48.41	54.06	53.76	47.57	55.54	56.87	50.42	34.80
150	48.49	53.51	53.07	47.62	55.33	56.06	50.41	34.85
151	48.53	52.96	52.39	47.62	55.08	55.32	50.34	34.91
152	48.54	52.45	51.75	47.59	54.80	54.63	50.21	34.96
153	48.52	51.95	51.14	47.53	54.50	54.01	50.05	35.02
154	48.49	51.48	50.58	47.44	54.18	53.43	49.84	35.09
155	48.43	51.03	50.05	47.34	53.86	52.89	49.61	35.14
156	48.35	50.61	49.56	47.22	53.54	52.40	49.35	35.20
157	48.28	50.22	49.10	47.09	53.20	51.93	49.09	35.27
158	48.19	49.86	48.67	46.95	52.88	51.51	48.81	35.33
159	48.08	49.52	48.28	46.81	52.55	51.10	48.53	35.39
160	47.98	49.20	47.91	46.66	52.22	50.72	48.25	35.46
161	47.87	48.90	47.56	46.52	51.90	50.36	47.96	35.52
162	47.75	48.62	47.24	46.36	51.58	50.03	47.68	35.58
163	47.64	48.37	46.97	46.21	51.27	49.82	47.40	35.63
164	47.52	48.33	46.97	46.06	50.99	50.26	47.13	35.69
165	47.41	48.61	47.33	45.91	50.82	51.19	46.88	35.74
166	47.32	49.11	47.96	45.79	50.80	52.31	46.69	35.79
167	47.26	49.74	48.74	45.72	50.92	53.45	46.58	35.84
168	47.24	50.44	49.58	45.70	51.14	54.55	46.55	35.89
169	47.27	51.16	50.44	45.74	51.44	55.58	46.61	35.93
170	47.34	51.88	51.29	45.82	51.80	56.52	46.73	35.97
171	47.45	52.58	52.10	45.94	52.20	57.40	46.93	36.01
172	47.59	53.26	52.88	46.11	52.62	58.21	47.18	36.05
173	47.76	53.90	53.62	46.30	53.06	58.95	47.47	36.09
174	47.95	54.51	54.31	46.52	53.51	59.64	47.80	36.12
